368.875,4.541667
367,4.7
367.963,4.703704
365,5.5
365.0741,4.333333
363,4.5
362.2222,4.555555
357.0667,5.533333
357.4667,4.733333
353.5238,5.333333
352.9524,4.571429
350,4.933333
348,5.5
346.3333,6.666667
348,6.5
345.7778,6.555555
349.0952,4.761905
345.8333,5.833333
347.394,4.939394
344.7619,5.476191
343.2667,5.466667
344.3333,4.666667
344,4.5
337.3333,4.666667
338.9259,3.962963
335.1111,4.777778
332,5.333333
332.1111,4.222222
328.25,5
326.2222,5.444445
324,5.444445
324.1795,4.641026
323.1667,4.444445
319.375,4.666667
317.3333,5.333333
0,0
318,5
314.5,5.5
0,0
315.5,4.5
312.2222,5.666667
314,4.25
309.2222,5.222222
307.3333,4.277778
305,4.5
303.3333,4.666667
302.7333,4.466667
302.5,4.583333
300.4074,4.666667
302.1333,4.666667
298.3333,5.333333
299.6667,5.666667
298.7333,5.333333
297.5,5.458333
295.0476,5.095238
295.6667,5.166667
294.9394,4.909091
294.4375,4.75
293.2592,5.481482
291,5.5
293.2381,6.333333
294.4074,5.518518
291.6667,6.333333
292,6.444445
292.5,6.416667
293,6.444445
292,6.5
292.9333,5.466667
293.5,6.416667
292.3333,6.666667
0,0
293.5,6.416667
292,6.333333
290.6667,5.533333
0,0
0,0
291,4.5
289.5,4
289.2222,3.222222
286.3333,4.333333
284.4445,3.777778
0,0
280.7778,3.777778
0,0
276.3333,4.333333
275.1111,4.222222
0,0
271.7778,4.444445
270.7778,4.444445
270.3333,4.333333
0,0
266.3333,5.666667
0,0
266,4.5
266,4.5
264.3333,4.333333
264.5,4
264.6667,3.666667
0,0
264.2222,4.222222
264,4.5
262.9333,4.733333
0,0
0,0
NaN,NaN
259.3333,5.666667
0,0
0,0
0,0
0,0
0,0
0,0
259.6667,5.333333
0,0
0,0
260.3333,5.666667
260.5,5.5
260,5.5
259.5,5.5
259.3333,5.666667
0,0
260.7333,5.466667
0,0
0,0
262.3333,5.333333
260.5,5.666667
259.3333,5.666667
0,0
0,0
260,5.5
0,0
262.3333,5.333333
NaN,NaN
260,5.5
260,5.5
261,5.5
260,5.5
259.6667,5.333333
259.3333,5.666667
0,0
0,0
260.3333,5.666667
260.5,5.5
259.7778,5.555555
261.6667,5.666667
260,5.5
0,0
0,0
0,0
0,0
259.6667,5.333333
259.2222,5.444445
260.7333,5.466667
260,5.5
259.3333,5.666667
0,0
260.7619,5.476191
260.25,5.583333
261,5.444445
260,5.5
260.5555,5.555555
259.5,5.5
260.5,5.5
260.5555,5.666667
259.5,5.5
261.6667,5.666667
261,5.333333
0,0
260.5,5.5
260.3333,5.666667
260.3333,5.666667
0,0
0,0
261.4445,5.555555
260.5,5.5
264.2222,4.555555
262,5.5
260.25,5.583333
260.7333,5.466667
0,0
261,5.5
261,5.5
261,5.5
260.7333,5.466667
0,0
0,0
260,5.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
260,5.5
259.5,5.5
260,5.5
0,0
0,0
260,5.5
259.3333,5.333333
0,0
0,0
259.6667,5.333333
260.25,5.583333
0,0
0,0
260.5555,5.555555
0,0
NaN,NaN
260,5.5
0,0
259.6667,5.333333
0,0
259.9333,5.533333
0,0
0,0
261.6667,5.666667
259.6667,5.333333
265.6667,3.666667
0,0
260,5.5
0,0
260.7778,5.555555
260,5.5
259.2222,5.444445
0,0
261.1111,5.555555
259.6667,5.333333
260.5,5.5
262,5.5
0,0
0,0
261.4445,5.555555
259,5.25
259,4.666667
256,4.666667
256.5,5.5
255.6667,5.333333
256.2667,4.866667
256.5833,4.416667
255.7778,4.555555
256.7778,4.555555
257.3333,4.222222
258,4.5
258.7778,4.555555
0,0
259.5,5.5
259.5,5.416667
0,0
NaN,NaN
0,0
0,0
0,0
0,0
0,0
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0,0
0,0
0,0
NaN,NaN
0,0
0,0
NaN,NaN
NaN,NaN
NaN,NaN
0,0
0,0
0,0
257.6667,9.666667
0,0
0,0
0,0
0,0
250.6667,16.66667
250.6667,17.33333
248.7778,18.44444
0,0
0,0
0,0
0,0
245.2222,18.55556
243.6667,18.16667
240.5556,17.77778
0,0
0,0
238.6667,15.33333
237.25,15
234.8889,14.22222
0,0
233.5,13
232.6667,12.66667
230.7333,11.73333
229.7778,10.55556
228.6667,10.66667
227.2222,9.444445
227,8.666667
224.8667,7.133333
217.3333,3.333333
225,7
224,7
0,0
222.5333,5.866667
222.8667,5.866667
222.0476,6.142857
222.5,6
223.6667,6.333333
215.3333,3.666667
222,6
222.2667,5.933333
221.6,6.166667
219.8667,6.866667
220.25,6.291667
219.1,6.766667
218.2381,6.476191
217.8519,7.074074
216.9048,6.904762
211,7.333333
214.6667,7.166667
213.1852,7.703704
211.9744,7.794872
211,8.5
209.75,8.708333
210.6667,8.166667
209.5,8.5
209,8.708333
209,8.444445
208.1333,9.8
209,8.777778
207.2381,9.904762
207.9524,10.04762
208,9.5
206.7619,10.61905
208,9.5
208,10
203.2667,11.46667
206.5,10.58333
204.6667,11.66667
206.0303,10.36364
208.2222,10.11111
207.8445,10.04444
207.9167,9.583333
207.4359,10.33333
208.5556,9.777778
207.3333,10.06061
208.6667,9.833333
206.1667,10.33333
207.5556,9.888889
208.1481,10.14815
207.75,9.708333
204.8333,11.16667
206.5,10.35417
208.2222,9.555555
208.0741,9.814815
207,10.11111
207.625,10.125
207.25,10
208.0833,9.833333
205.2456,11.12281
207.3111,9.888889
208,10.25
206.6889,10.57778
205.549,10.60784
207.2,10.13333
207.625,9.708333
206.1667,10.47222
207.9259,9.925926
206.5556,10.28889
208.0741,10.03704
207.4074,10.18519
207.6667,9.666667
205.7778,10.57778
203,11.5
207.3333,10.15385
207.6667,9.4
207.5,10.25
0,0
NaN,NaN
0,0
208.6667,9.666667
208,9.777778
205.5333,10.56667
207.6667,9.833333
200.7778,12.44444
207,10.33333
206.2963,10.33333
208.4444,9.777778
208,9.777778
204.2222,11.22222
207.3333,9.833333
208,9.958333
207.9,10.1
206.8445,10.31111
208,9.75
208.6667,9.666667
208.1333,9.866667
207.25,10.25
207.75,10
206.6222,10.33333
208.2222,10
207.6667,9.974359
200.3333,12.66667
209,9.333333
207,10.06667
207.3333,9.833333
205.3333,10.55556
204.1111,12.24444
204.25,12.25
203.75,13.66667
203.1667,15.33333
202.8667,15.8
203.3333,15
202.5,16
202,17.77778
0,0
201.3333,17.33333
202,16
201.5,16
199.1818,16.12121
195.1667,16.36111
193.6429,15.7381
190.2857,14.09524
188.7937,13.53968
187.5,13
183.9682,11.01587
181.0933,9.826667
178.9123,8.877193
176.1429,7.297619
173.9063,6.09375
171.75,4.885417
170.7681,4.782609
169.3086,3.728395
167.7204,3.688172
167.5357,4.214286
168.9206,5.063492
168.5614,5.596491
169.2143,5.571429
166.4667,5.5
165.8889,5.722222
164.8571,6.142857
163.8551,6.072464
161.5,6.902778
160.3067,7.146667
158.2,7.877778
156.4267,8.453333
153.9167,8.78125
152.2716,9.123457
149.3678,9.839081
148.5,10.22727
146.1569,10.63725
144.6818,11.21212
141.5905,11.9619
139.6481,12.62037
138.7857,12.63095
138.0833,12.88889
134.1333,13.46667
133.1441,13.63964
130.9063,13.85417
129.7312,14.08602
127.2529,14.33333
125.1154,14.15385
123.1609,14.12644
120.8506,14.12644
118.7143,14.22619
116.3441,14.19355
114.5591,14.36559
112.1795,14.62821
110.6842,14.81579
109.7083,14.79167
107.3423,15.04504
106.0381,14.98095
105.4792,14.89583
104.4545,14.67424
103.7632,14.58772
103.3684,14.47368
102.4474,14.40351
101.9444,14.49074
100.7778,14.39815
99.10526,14.23684
97.48148,13.97222
96.44762,13.67619
94.59829,13.5641
94.14286,13.4127
94.20454,13.24242
93.84685,13.36937
93.47154,12.93496
93.18519,12.69444
93.125,12.175
92.55,11.45
92.26357,11.22481
92.36667,10.6
92.15315,10.4955
92.24762,10.46667
92.45,10.5
92.46847,10.54955
92.42857,10.64286
92.45,10.5
92.45,10.6
92.78947,10.66667
92.73874,10.69369
92.60361,10.55856
92.36842,10.55263
92.46825,10.64286
92.64957,10.75214
92.35659,10.55039
92.3421,10.73684
92.93333,10.8381
92.80952,10.72381
92.86111,10.73148
92.27273,10.40909
92.49573,10.70085
92.31707,10.47967
93.27084,11.03125
91.90598,10.52991
92.35659,10.44961
92.4386,10.59649
92.57143,10.7381
92.12403,10.36434
92.07407,10.60185
91.57895,10.59649
89.87387,10.92793
89.09259,11.53704
87.33334,12.06061
85.88034,12.01709
84.22222,12.48718
82.94736,12.76316
80.9829,12.88034
79.41177,13.05882
78.0991,13.43243
75.9009,13.63063
72.99099,13.93694
70.83839,14.54545
69.77778,15.67778
66.13333,17.09524
64.90625,18.375
64.04504,19.45045
64.05882,19.06863
64.45614,19.01754
63.86111,18.46296
62.88034,17.98291
62.64368,17.01149
60.54701,16.26496
58.70476,15.18095
57.68116,14.10145
56.2193,12.02632
54.64167,10.575
53.68421,8.947369
51.78704,6.435185
51.65892,5.286822
51.38211,4.813008
51.92105,5.105263
52.49383,6.098765
52.71429,5.928571
52.57333,6.226666
51.96154,6.307693
51.34524,5.785714
51.01042,5.71875
51.80702,6.912281
51.03448,5.574713
51.40476,6.011905
51.49463,6.172043
51.5,6.318182
50.80208,5.625
50.54321,4.679012
51.28947,5.096491
51.00953,4.247619
51.1954,3.666667
51.76191,3.066667
52.775,2.508333
52.13334,2.541667
51.90598,2.495727
50.82796,2.430108
50.10667,2.493333
49.86021,2.72043
48.83333,2.622222
47.86869,2.979798
47.15054,3.247312
46.11594,3.594203
45.17778,3.477778
44.64368,3.160919
44.98039,2.882353
43.97619,2.964286
43.54023,3.08046
41.62745,3.519608
41.17647,3.392157
40.55556,3.54321
39.94792,3.3125
39.43333,3.3
38.92157,3.352941
37.98851,3.298851
37.97059,3.068627
37.39474,3.052632
37.09259,3.25
36.88235,3.176471
35.41905,3.390476
35.59375,3.1875
34.36937,3.144144
33.74747,2.89899
31.22222,3.376068
31.01709,3.076923
31.11765,3.235294
30.74747,3.070707
30.55856,3.252252
30.47748,3.18018
30.14141,3.191919
29.675,3.158333
29.70476,3.104762
28.70476,3.104762
27.31579,3.017544
27.23423,2.738739
26.425,2.725
25.16667,2.714286
24.5037,2.851852
24.22222,2.931624
23.29365,3.015873
23.02381,3.111111
22.01709,3.179487
21.78572,3.063492
22.425,3
20.70588,3.362745
19.58824,3.254902
18.275,2.916667
17.71318,3.093023
17.93333,2.752381
15.55833,2.991667
13.88653,2.893617
12.79048,3.295238
11.31111,3.411111
8.925926,3.361111
7.881482,3.303704
7.008547,3.547009
6.157895,3.403509
5.74359,3.521368
4.922481,3.713178
5.460318,3.5
5.106667,3.62
5.152778,3.666667
5.07483,3.707483
5.24183,3.679739
4.913043,3.543478
5.251701,3.605442
5.357143,3.386905
5.481482,3.308642
5.156028,3.113475
5.270833,3.1875
5.156028,3.113475
5.159722,3.034722
5.3125,3.0625
5.270833,3.1875
6.224806,3.085271
6.382114,3.130081
6.824562,3.131579
7.156863,3.058824
7.215054,3.075269
7.07619,2.952381
7.424242,3.171717
7.767677,3.111111
7.966667,3.077778
9.185185,3.234568
9.449275,2.927536
8.884058,3.318841
8.242424,3
7.961538,3.038461
7.357143,3.071429
7,3
6.291667,2.739583
5.720721,2.837838
5.5,3
5.1,3.35
5.04,3.62
4.925926,3.981482
5.333333,4.22695
5.62963,4.228395
6.307189,4.091503
7.125926,3.874074
7.577236,3.772358
8.045455,3.227273
8.612613,3.072072
9.678572,2.928571
10.11594,2.753623
10.92754,2.449275
11.43137,2.568627
11.77778,2.488889
12.55556,2.703704
13.07246,3.072464
13.68333,3.1
13.70667,2.973333
13.90123,2.876543
14.21795,3.051282
14.49425,3.126437
15.7381,3.535714
15.84946,3.301075
16.64706,3.382353
17.78095,3.723809
17.98198,3.720721
18.79279,3.657658
19.48485,3.59596
19.93103,3.413793
21.64583,3.90625
22.84314,3.705882
23.63063,3.522522
24.23958,3.75
24.59259,3.481482
25.35294,3.147059
26.26882,3.182796
27.43434,3.373737
29.10101,3.79798
30.27381,3.642857
31.93333,3.453333
33.33333,3.550725
35.59649,3.649123
37.92857,3.773809
39.85714,3.869048
41.89899,3.434343
43.94253,3.735632
45.53125,3.5625
46.5625,3.052083
48.6381,2.971429
51.16049,3.432099
53.24786,3.290598
55.01234,3.679012
57.32381,3.552381
59.67857,3.607143
61.67677,3.585859
63.5,3.944444
66.00901,3.81982
67.20953,4.2
65.96296,3.694444
66.86667,3.975
67.26495,4.239316
68.13979,3.978495
69.41441,4.072072
70.31313,3.838384
71.22523,3.738739
73.06667,3.752381
73.76768,3.717172
75.29412,3.852941
76.64584,3.822917
78.04041,4.070707
79.23656,4.139785
80.76471,3.813725
81.21333,3.973333
82.80952,4.095238
83.66666,4.333333
84.52778,4.708333
85.2807,4.368421
85.625,4.305555
86.48889,4.266667
87.82829,4.292929
88.04597,4.367816
87.8642,4.271605
88.08642,4.345679
88.71605,4.54321
88.19192,4.252525
88.21333,4.266667
88.23333,4.266667
88.67857,4.071429
89.72043,4.311828
89.28986,3.927536
89.80769,4.051282
90.19753,3.938272
90.80952,3.761905
91.54321,4.222222
92.2043,4.172043
92.0101,4.131313
91.73563,4.16092
92.11111,4.291667
92.73077,4.5
92.97531,4.419753
92.69231,4.461538
93.25,4.202381
93.73563,3.931035
95.08642,3.938272
95.14286,3.738095
95.11828,3.978495
94.77333,3.773333
94.93333,3.566667
95.26881,3.946237
96.11494,3.988506
96.30108,3.569892
96.25,3.702381
96.26263,3.585859
96,3.5
95.61539,3.576923
95.98889,3.433333
95.80209,3.3125
95.69334,3.453333
95.77084,3.40625
96,3.571429
95.5,3.307692
96.03571,3.535714
96.02084,3.645833
95.88172,3.333333
95.64198,3.530864
96.11494,3.494253
95.65591,3.473118
95.52084,3.46875
95.84375,3.208333
95.58586,3.616162
95.58334,3.34375
95.88889,3.282828
95.82222,3.9
95.8642,3.345679
95.75641,3.5
95.78889,3.366667
95.72381,3.295238
95.90124,3.790123
96.23457,3.419753
96.01961,3.352941
96.95556,3.411111
99.05882,3.323529
101.3827,3.753086
103.4667,3.555556
105.642,3.839506
108.5333,4.35
110.7037,3.907408
111.6944,4.222222
113.2564,4
115.6889,4.6
117.625,5.305555
119.375,4.8125
120.3333,5.277778
121.284,4.839506
123.3733,4.893333
123.7816,4.977012
125.2353,4.647059
126.4444,4.638889
127.2692,4.230769
128.4598,4.310345
129.7308,4.653846
130.1,4.022222
131.716,4.469136
132.9206,4.111111
134.3524,3.647619
135.4902,4.04902
136.3218,3.701149
137.0667,3.955555
137.68,4.053333
136.9785,3.55914
137,3.939394
136.7816,3.632184
136.9012,3.691358
137.3678,3.45977
137,3.261905
138,3.309524
138.977,3.298851
139.3232,2.818182
139,3.261905
138.9081,3.011494
137.4493,3.26087
137.2179,3.25641
138.4231,2.833333
138.7067,3.093333
139.8667,3.388889
140.8506,3.252874
142.6882,3.591398
144.375,3.072917
145.7312,3.16129
147.2184,3.298851
148.3737,3
149.5,3.460784
150.8571,3.464286
152.5714,3.571429
154.4545,3.80303
156.0714,2.821429
157.8841,3.405797
159.0919,3.287356
160.375,3.375
161.9383,3.604938
164.1733,2.853333
165.4938,3.296296
167.4942,3.045977
167.0222,3.4
167.2828,4.151515
167.7692,3.461539
168.4912,3.754386
171.3929,3.345238
172.2807,3.192982
175.3333,3.784314
177.2778,3.388889
178.2807,3.298246
180.9487,3.358974
182.7037,3.351852
185.3333,3.897436
188.4872,3.538461
192.5,4.5
194.7778,5.444445
194.1481,3.62963
195,3.75
199.3333,4.166667
200.75,4.229167
203.5926,4.148148
204.6296,4.037037
205.7949,4.384615
206.5758,4.30303
207.2564,4.282051
207.5,4.194445
207.7111,4.044445
207.0444,4.155556
207.6667,3.939394
206.8125,3.9375
207.0256,4.051282
206.4167,3.625
205.5965,3.385965
206.1667,4.083333
206.3509,3.701754
207.2222,4.444445
209.6667,3.5
210.5,4.5
NaN,NaN
213.6667,3.666667
215.5,5.5
215.7949,3.051282
218,4.5
219.2667,4.266667
220.2593,3.481482
222.8148,5.037037
223.25,3.75
220.3333,3.333333
225,5
225.1852,4.074074
225.5,4.541667
0,0
229.125,3.5
231.963,4.37037
236.6667,3.666667
235.8,4.7
234.7576,3.757576
236.5238,3.523809
239.5,4.5
239.3125,3.9375
239.381,5.047619
240.7619,5.238095
239.5,5.25
239.3333,5.916667
0,0
241.375,5.916667
0,0
245.25,5.25
0,0
246,5
0,0
248,5.666667
0,0
249.2222,4.444445
250.6667,4.333333
256,4.444445
0,0
0,0
257.6667,3.333333
259.2222,2.777778
0,0
0,0
0,0
271.3333,4.666667
275.3333,5.666667
0,0
0,0
281.5,5.5
279,3.5
285.6667,5.333333
287.5,4.583333
287.375,5.166667
287.8718,4.897436
290.1333,5.266667
290.2982,4.385965
291.5185,4.518518
292.8889,5.111111
293,5.5
290.7408,5.777778
290.3333,6.333333
289.6667,7.333333
291.5,8.166667
292.4445,8.222222
0,0
0,0
290.6667,4.476191
0,0
294.25,5.25
292.7778,4.222222
294,4.5
298.2222,4.555555
298.619,3.952381
303.3333,5.666667
0,0
305,4.333333
306,4.166667
311.3333,4.833333
310,4.5
314.5,5.166667
0,0
0,0
0,0
0,0
320.5,4
321.6667,3.333333
325,4.5
326,4.5
326.5,4
328,4.5
330,4.5
0,0
337,5.333333
339.6667,5.666667
342,5.666667
0,0
345,5.5
340.3333,3.666667
346.8667,5.133333
347.1905,5.238095
347.6667,5.166667
348.1333,5.266667
347.6667,5.333333
347.6667,5.25
348.5,5
0,0
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
342.6667,3.333333
0,0
347.2222,5.444445
0,0
343.6667,3.666667
347.9048,5.190476
348.381,5.333333
349.5,5.5
0,0
354.5,5.5
353.5,4.5
359.2222,4.611111
0,0
364.3333,6.333333
367.25,5.25
367,4.270833
368.5,4.214286
368.3704,4.962963
369.718,5.512821
368.5,5.5
372.5555,5.777778
372.7408,5.037037
375.7576,4.484848
375.697,4.515152
376.9608,4.196078
378.1,4.666667
377.7619,5.761905
376.4167,4.583333
375.2222,4.333333
376,5.333333
0,0
NaN,NaN
0,0
0,0
NaN,NaN
0,0
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0,0
0,0
0,0
0,0
0,0
375.1852,23.59259
0,0
376,22.66667
376.5,22.58333
376,22.5
376.1905,22.28572
376,22.33333
376,22.22222
376,21.5
375.6667,22.26667
373.0476,21.80952
371.2745,22.45098
0,0
365.75,22.5
363.6,22.9
362.0303,22.54545
361.0513,22.28205
359.6667,22.5
356.4243,22.33333
353,21.66667
352.5,22.95833
347.4445,22.33333
348.0444,22.31111
347.6667,22.16667
347,22.5
0,0
339.3333,22.16667
335.4445,21.88889
336.3333,23.06667
332.4102,22.64103
327.4445,21.88889
330,23.08333
327.2222,22.44444
325.3333,22.83333
321.6667,22.5
320,22.5
317.8148,22.48148
317.0741,21.96296
316.2424,21.78788
314.3333,20.66667
313.9167,20.58333
0,0
0,0
NaN,NaN
0,0
309.7778,22.55556
305.5,22.5
304.3333,22.66667
0,0
0,0
0,0
0,0
293.7778,22.55556
293,23.5
291.3333,23.66667
0,0
0,0
0,0
282.3333,23.66667
280,23.5
279,23.5
0,0
0,0
0,0
0,0
274.5,23
270.5,20.58333
274.6667,22.33333
271.3333,20.66667
0,0
274.6667,22.33333
274.2222,22.44444
0,0
0,0
0,0
0,0
268.2222,23.77778
265.3333,22.66667
258.6667,21.66667
262.3333,23.66667
0,0
0,0
0,0
251.3333,22.66667
247.3333,22.66667
0,0
0,0
NaN,NaN
0,0
0,0
0,0
0,0
0,0
222.3333,22.66667
0,0
220,24
219.5,24
0,0
217.7778,24.22222
216.2222,23.44444
216,24.25
213,22.5
0,0
211.75,23.5
210.4444,23.22222
209,23
204.3333,21.66667
208.3333,23.52381
206,22.5
202.2222,21.77778
204,22.5
198,21.66667
197.75,21.75
197.5926,22.40741
194,21.88889
193.5,22.11111
194,22.5
188.8718,21.97436
187.6,21.66667
186.7556,22.04445
186.5185,22.59259
183.0303,22.27273
180.6667,22.5
179.3889,22.52778
178.5965,22.64912
177.0351,22.75439
175.875,22.75
173.5614,22.40351
173.359,22.79487
172.0351,22.7193
171.4524,22.64286
172.5,23.5
171.4286,22.78572
169.8413,22.69841
169.95,22.85
168.3867,22.74667
168.125,22.5625
167.0185,22.72222
165.8889,22.77778
164,22.85714
163.1404,22.66667
161.5152,22.51515
161.4,22.7
161.1,23.1
158.2727,22.31818
158.4286,22.38095
160.8148,22.96296
159.4889,22.57778
161.1,23.2
158.8571,22.38095
155.8889,21.66667
158.4638,22.33333
159.0238,22.59524
158.2727,22.72727
158.0877,22.80702
157.3492,22.44444
158.0556,22.87037
157.3651,22.50794
157.3333,22.66667
157.029,22.46377
156.7778,22.37037
156.1594,22.11594
156.5455,22.36364
156.7917,22.41667
156.3571,22.33333
156.7273,22.22727
156.873,22.4127
156.8267,22.58667
159.3333,23.52778
156.2982,22.31579
156.4545,22.83333
154.0833,22.75
152.2456,22.87719
151,23.03704
149.1429,22.80952
148.2456,23.42105
146.7451,23.39216
146,23.33333
144.6296,23.11111
143.875,22.95833
142.5625,22.9375
141.8551,22.50725
141.1667,22.55556
141.0833,22.95833
139.4667,22.42667
137.8985,22.10145
137.2333,22.27778
136.7111,22.26667
134.6778,22.42222
133.8333,22.20238
134.08,22.6
133.6389,22.69444
132.9744,22.67949
132.0133,22.70667
131.5062,22.76543
131.5062,22.8642
131.2988,22.81609
130.5054,22.36559
130.1,22.16667
129.4109,21.84496
129.2845,21.81301
128.5882,21.20588
128.5657,21.28283
128.8333,21.375
128.2762,21.06667
128.1261,21.06306
127.4553,21.30081
127.2476,21.93333
126.5263,21.10526
125.188,21.09402
124.1524,21.19048
123.2105,21.34211
122.3333,21.18391
120.8611,21.80556
118.7778,22.44444
117.5,22.83333
116.8736,22.52874
115.7857,22.44048
115.4,21.98889
114.3623,21.63768
113.2667,21.03333
112.5057,20.33333
110.8025,20.19753
110.9231,20.44872
109.75,20.25
108.2,19.57778
108.3,19.52222
106.6176,19.05882
105.1333,18.6381
103.0095,17.79048
101.1563,17
98.35354,15.64646
96.42105,14.3421
94,13.44737
92.05,12.94167
89.94017,11.54701
87.88235,11.16667
84.79546,10.42424
82.60741,9.703704
79.73684,8.333333
77.35659,7.643411
75.13008,7.398374
72.5812,7.145299
70.31783,7.232558
66.93163,7.91453
64.84091,8.636364
62.79279,9.423424
61.12613,10.82883
59.63158,11.74561
57.61261,13.16216
55.56141,14.83333
54.36666,16.27778
52.54955,17.30631
50.15315,18.82883
48.76471,20.06863
46.76768,21.23232
44.68518,22.13889
43.63158,22.24561
43.97917,21.04167
44.15385,20.19231
42.03604,20.42342
42.12644,19.96552
40.6875,19.375
39.75,18.84524
36.85859,18.28283
35.21505,17.74194
33.44444,17
31.88288,15.95496
29.88034,14.73504
27.7963,13.97222
25.5812,12.54701
23.11712,10.88288
21.44961,9.620155
19.0813,8.495934
16.39683,6.476191
14.29932,5.258503
12.13636,4.022727
11.8156,5.035461
11.27273,5.560606
9.909091,5.719697
8.855346,6.383648
7.333333,6.734568
5.693333,7.48
5.414966,7.537415
5.761006,8.251573
5.265306,9.414966
5.423077,11.03205
5.08,12.5
4.615385,14.44231
4.678788,15.78788
4.366013,17.64052
4.254902,19.22222
4.160714,20.48809
4.257862,20.21384
4.588653,19.49645
4.076389,19.32639
3.688406,19.03623
4.106383,18.28369
4.714286,18.20408
5.032051,17.92308
4.916667,17.53205
4.979592,17.10884
5.170068,16.82313
5.935897,15.90385
7.795455,15.2803
7.785185,15.14815
6.666667,13.55152
5.769697,12.12121
5.518518,10.57407
5.063219,9.965517
4.444445,9.018518
4.144444,8.172222
4.345679,7.777778
4.823899,7.748428
4.70303,6.769697
4.553571,6.017857
4.321638,5.918128
3.516667,5.755556
3.125,6.270833
3.020408,6.714286
2.833333,7.366667
2.851852,7.564815
2.709677,7.774194
2.463768,7.217391
2.235294,6.686275
1.848485,5.333333
2.133333,4.688889
1.904762,4.5
1.766667,4.1
1.416667,4.5
1.333333,5
0,0
1.333333,5
1.444444,5.222222
1.416667,4.5
1.333333,6
1.416667,4.5
1.333333,5
1.416667,4.5
1.444444,5
1.458333,4.5
1.458333,4.5
1.666667,4.185185
1.636364,3.787879
1.777778,3.5
1.846154,3.589744
2.333333,3.266667
2.740741,3.135803
2.6,3.066667
3.238095,2.666667
3.612903,2.569892
4.292929,2.858586
4.765766,2.90991
5.631579,2.815789
6.5,2.5
7.882353,2.735294
